,"AAEC","3910","INTERNSHIPS",,"36168","STEGELIN",,35,15,,,
,"EADU","7650","APPLIED PROJ AD ED",,"51490","NICOLAIDES",,10,1,,,
,"EADU","7650","APPLIED PROJ AD ED",,"61496","RUONA",,10,0,,,
,"EADU","7650","APPLIED PROJ AD ED",,"71488","SANDMANN",,10,0,,,
,"EADU","7650","APPLIED PROJ AD ED",,"71491","TRULUCK",,10,0,,,
,"EADU","7650","APPLIED PROJ AD ED",,"81497","VALENTINE",,10,0,,,
,"EADU","7650","APPLIED PROJ AD ED",,"91489","WALLIN JARRE",,10,0,,,
,"EADU","7650","APPLIED PROJ AD ED",,"91492","WATKINS",,10,1,,,
,"EADU","8050E","MULTICUL ISSUE ADED",,"61563","GUY",,20,16,,,
,"EADU","8620E","ADULT ED ADMIN",,"01565","GUY",,20,23,,,
,"EADU","9000","DOCTORAL RESEARCH",,"01503","BIEREMA",,10,1,,,
,"EADU","9000","DOCTORAL RESEARCH",,"01509","DIRANI",,10,0,,,
,"EADU","9000","DOCTORAL RESEARCH",,"11499","GUY",,10,1,,,
,"EADU","9000","DOCTORAL RESEARCH",,"11504","HILL, R.",,10,1,,,
,"EADU","9000","DOCTORAL RESEARCH",,"31505","HILL, J.",,10,2,,,
,"EADU","9000","DOCTORAL RESEARCH",,"41500","JOHNSON-BAIL",,10,0,,,
,"EADU","9000","DOCTORAL RESEARCH",,"51506","NICOLAIDES",,10,0,,,
,"EADU","9000","DOCTORAL RESEARCH",,"61501","RUONA",,10,1,,,
,"EADU","9000","DOCTORAL RESEARCH",,"71507","SANDMANN",,10,3,,,
,"EADU","9000","DOCTORAL RESEARCH",,"71510","TRULUCK",,10,0,,,
,"EADU","9000","DOCTORAL RESEARCH",,"81502","VALENTINE",,10,1,,,
,"EADU","9000","DOCTORAL RESEARCH",,"91508","WALLIN JARRE",,10,1,,,
,"EADU","9000","DOCTORAL RESEARCH",,"91511","WATKINS",,10,0,,,
,"EADU","9005","DOC GRAD STU SEM",,"21513","DEMARRAIS",,10,11,,,
,"EADU","9300","DOCT DISSERTATION",,"01517","BIEREMA",,10,2,,,
,"EADU","9300","DOCT DISSERTATION",,"01520","DIRANI",,10,0,,,
,"EADU","9300","DOCT DISSERTATION",,"01526","GUY",,10,3,,,
,"EADU","9300","DOCT DISSERTATION",,"11518","HILL, R.",,10,2,,,
,"EADU","9300","DOCT DISSERTATION",,"11521","HILL, J.",,10,0,,,
,"EADU","9300","DOCT DISSERTATION",,"21527","JOHNSON-BAIL",,10,3,,,
,"EADU","9300","DOCT DISSERTATION",,"31519","NICOLAIDES",,10,0,,,
,"EADU","9300","DOCT DISSERTATION",,"31522","RUONA",,10,2,,,
,"EADU","9300","DOCT DISSERTATION",,"51523","SANDMANN",,10,1,,,
,"EADU","9300","DOCT DISSERTATION",,"61515","TRULUCK",,10,0,,,
,"EADU","9300","DOCT DISSERTATION",,"71524","VALENTINE",,10,2,,,
,"EADU","9300","DOCT DISSERTATION",,"81516","WALLIN JARRE",,10,0,,,
,"EADU","9300","DOCT DISSERTATION",,"91525","WATKINS",,10,0,,,
,"EADU","9700","INTERN ADULT EDU",,"01534","BIEREMA",,10,0,,,
,"EADU","9700","INTERN ADULT EDU",,"11535","DIRANI",,10,0,,,
,"EADU","9700","INTERN ADULT EDU",,"21530","GUY",,10,0,,,
,"EADU","9700","INTERN ADULT EDU",,"31536","HILL, R.",,10,0,,,
,"EADU","9700","INTERN ADULT EDU",,"41531","HILL, J.",,10,0,,,
,"EADU","9700","INTERN ADULT EDU",,"51537","JOHNSON-BAIL",,10,0,,,
,"EADU","9700","INTERN ADULT EDU",,"51540","NICOLAIDES",,10,1,,,
,"EADU","9700","INTERN ADULT EDU",,"61529","RUONA",,10,0,,,
,"EADU","9700","INTERN ADULT EDU",,"61532","SANDMANN",,10,0,,,
,"EADU","9700","INTERN ADULT EDU",,"71538","TRULUCK",,10,0,,,
,"EADU","9700","INTERN ADULT EDU",,"71541","VALENTINE",,10,0,,,
,"EADU","9700","INTERN ADULT EDU",,"81533","WALLIN JARRE",,10,0,,,
,"EADU","9700","INTERN ADULT EDU",,"91539","WATKINS",,10,0,,,
,"EADU","9800","PRACTICUM",,"01543","BIEREMA",,10,0,,,
,"EADU","9800","PRACTICUM",,"01548","DIRANI",,10,0,,,
,"EADU","9800","PRACTICUM",,"01551","GUY",,10,0,,,
,"EADU","9800","PRACTICUM",,"11549","HILL, R.",,10,0,,,
,"EADU","9800","PRACTICUM",,"11552","HILL, J.",,10,0,,,
,"EADU","9800","PRACTICUM",,"21544","JOHNSON-BAIL",,10,0,,,
,"EADU","9800","PRACTICUM",,"31553","NICOLAIDES",,10,0,,,
,"EADU","9800","PRACTICUM",,"41545","RUONA",,10,0,,,
,"EADU","9800","PRACTICUM",,"51554","SANDMANN",,10,1,,,
,"EADU","9800","PRACTICUM",,"61546","TRULUCK",,10,0,,,
,"EADU","9800","PRACTICUM",,"71555","VALENTINE",,10,2,,,
,"EADU","9800","PRACTICUM",,"81547","WALLIN JARRE",,10,0,,,
,"EADU","9800","PRACTICUM",,"81550","WATKINS",,10,0,,,
,"EBUS","4010","BUS COMMUNICATION",,"31603","STITT-GOHDES",,30,30,,,
,"EBUS","6010","BUS COMMUNICATION",,"51604","STITT-GOHDES",,15,0,,,
,"ECHD","6020","INTRPRSNL RELATIONS",,"90603","DAIGLE",,20,15,,,
,"ECHD","7000","MASTER'S RESEARCH",,"21978","Staff",,5,0,,,
,"ECHD","7005","GRAD STUDENT SEM",,"00609","CALHOUN",,15,0,,,
,"ECHD","7005","GRAD STUDENT SEM",,"20605","BAILEY",,15,0,,,
,"ECHD","7005","GRAD STUDENT SEM",,"40606","DEAN",,45,19,,,
,"ECHD","7005","GRAD STUDENT SEM",,"60607","DEAN",,45,19,,,
,"ECHD","7060","CROSS-CULTURL CNSLG",,"60610","BAILEY",,20,14,,,
,"ECHD","7500","FNDNS SCHOOL CNSLG",,"80611","PAISLEY",,15,14,,,
,"ECHD","7700","INDIV CNSLG PRACT",,"00612","CALHOUN",,15,12,,,
,"ECHD","7840","INTRNSHP COL ST AFF",,"01980","MULLENDORE",,22,10,,,
,"ECHD","7840","INTRNSHP COL ST AFF",,"10613","DEAN",,15,20,,,
,"ECHD","7840","INTRNSHP COL ST AFF",,"41979","MADDOX",,22,10,,,
,"ECHD","7860","INTRNSHP COMM CNSLG",,"21981","STEWART",,15,11,,,
,"ECHD","7920","RSRCH IN COUNSLNG",,"90617","JOHNSON",,15,13,,,
,"ECHD","8000","APPLD PROJ IN C&HDS",,"17268","SPEARS",,10,4,,,
,"ECHD","8000","APPLD PROJ IN C&HDS",,"28364","PHELPS",,15,9,,,
,"ECHD","8000","APPLD PROJ IN C&HDS",,"37269","SPEARS",,10,4,,,
,"ECHD","8100","DEVELOPMENTAL CNSLG",,"90620","DUNN",,15,14,,,
,"ECHD","8150","CHILD & FAM CNSLG",,"00621","GLASER",,20,11,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"01985","CAMPBELL",,20,3,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"01994","MULLENDORE",,20,0,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"01999","SINGH",,20,0,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"02000","SPEARS",,20,0,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"11986","COOPER",,20,2,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"21995","OLIVER",,20,0,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"22001","STEWART",,20,4,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"31987","DAIGLE",,20,0,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"31990","DUNN",,20,4,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"41996","PAISLEY",,20,0,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"51988","DEAN",,20,4,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"61983","BAILEY",,20,0,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"61997","PHELPS",,20,4,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"71989","DELGADO-ROME",,20,4,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"71992","GLASER",,20,3,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"81984","CALHOUN",,20,3,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"81998","PORTES",,20,1,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"91993","HECKMAN",,20,1,,,
,"ECHD","9005","DOC GRAD STU SEM",,"00643","CAMPBELL",,20,3,,,
,"ECHD","9005","DOC GRAD STU SEM",,"00649","STEWART",,20,1,,,
,"ECHD","9005","DOC GRAD STU SEM",,"10644","GLASER",,20,1,,,
,"ECHD","9005","DOC GRAD STU SEM",,"30645","MULLENDORE",,20,5,,,
,"ECHD","9005","DOC GRAD STU SEM",,"48625","DAIGLE",,5,1,,,
,"ECHD","9005","DOC GRAD STU SEM",,"50646","PAISLEY",,20,0,,,
,"ECHD","9005","DOC GRAD STU SEM",,"60641","BAILEY",,20,0,,,
,"ECHD","9005","DOC GRAD STU SEM",,"70647","PHELPS",,20,8,,,
,"ECHD","9005","DOC GRAD STU SEM",,"80642","DELGADO-ROME",,20,4,,,
,"ECHD","9005","DOC GRAD STU SEM",,"90648","SPEARS",,20,1,,,
,"ECHD","9110","APPRCH COGBHV THRPY",,"70650","CAMPBELL",,25,22,,,
,"ECHD","9300","DOCT DISSERTATION",,"02014","DELGADO-ROME",,10,2,,,
,"ECHD","9300","DOCT DISSERTATION",,"02019","MULLENDORE",,10,2,,,
,"ECHD","9300","DOCT DISSERTATION",,"02022","STEWART",,10,3,,,
,"ECHD","9300","DOCT DISSERTATION",,"22015","DUNN",,10,3,,,
,"ECHD","9300","DOCT DISSERTATION",,"42002","BAILEY",,10,0,,,
,"ECHD","9300","DOCT DISSERTATION",,"52574","COOPER",,15,3,,,
,"ECHD","9300","DOCT DISSERTATION",,"62003","CALHOUN",,10,3,,,
,"ECHD","9300","DOCT DISSERTATION",,"62017","GLASER",,10,1,,,
,"ECHD","9300","DOCT DISSERTATION",,"62020","PAISLEY",,10,0,,,
,"ECHD","9300","DOCT DISSERTATION",,"72012","DAIGLE",,10,0,,,
,"ECHD","9300","DOCT DISSERTATION",,"82004","CAMPBELL",,10,3,,,
,"ECHD","9300","DOCT DISSERTATION",,"82018","HECKMAN",,10,0,,,
,"ECHD","9300","DOCT DISSERTATION",,"82021","PHELPS",,10,3,,,
,"ECHD","9300","DOCT DISSERTATION",,"92013","DEAN",,10,1,,,
,"ECHD","9450","STAFFING PRACTICES",,"70745","MULLENDORE",,25,12,,,
,"ECHD","9680","COUNSLG PSY SUPRVSN",,"00674","CAMPBELL",,10,0,,,
,"ECHD","9680","COUNSLG PSY SUPRVSN",,"80673","CALHOUN",,10,11,,,
,"ECHD","9760","PRAC & PROF ETHIC",,"10675","DELGADO-ROME",,10,15,,,
,"ECHD","9760","PRAC & PROF ETHIC",,"12023","GLASER",,10,8,,,
,"ECHD","9770","PHD ASSMNT PRAC",,"50677","CAMPBELL",,15,25,,,
,"ECHD","9830","ADMIN INTRNSHP SAA",,"52025","MULLENDORE",,10,3,,,
,"ECHD","9850","TCHG INTRNSHP C&HDS",,"72026","PHELPS",,10,1,,,
,"ECHD","9860","COUNS PSY INTRNSHP",,"92027","DELGADO-ROME",,10,4,,,
,"ECHD","9970","EDUC RSRCH IN C&HDS",,"22029","CALHOUN",,10,10,,,
,"ECHD","9970","EDUC RSRCH IN C&HDS",,"92030","DUNN",,15,12,,,
,"ECOL","1000","ENVIRON ISSUES",,"43974","CONNELLY",,120,37,,,
,"ECOL","1000L","ENVIRON ISSUES LAB",,"63975","ZOKAN",,14,16,,,
,"ECOL","1000L","ENVIRON ISSUES LAB",,"83976","ZOKAN",,14,14,,,
,"ECOL","3050L","APPRENTICESHIP ECOL",,"07472","PICKERING",,1,0,,,
,"ECOL","3500","ECOLOGY",,"03980","CONNELLY",,28,26,,,
,"ECOL","3500L","ECOLOGY LAB",,"33982","BARNUM",,14,16,,,
,"ECOL","3500L","ECOLOGY LAB",,"73984","BARNUM",,14,10,,,
,"ECOL","4261","MUS NAT HIST INTERN",,"08337","REITZ",,0,1,,,
,"ECOL","4561","RAD PROT & SAFETY",,"45093","SEAMAN",,0,0,,,
,"ECOL","4562","INTRO RADIOECOLOGY",,"05633","SEAMAN",,0,0,,,
,"ECOL","4940","INTERNSHIP ECOLOGY",,"47622","HOFFMAN",,1,1,,,
,"ECOL","4940","INTERNSHIP ECOLOGY",,"64902","RICHARDSON",,1,1,,,
,"ECOL","4960H","RESEARCH HONORS",,"58049","NIBBELINK",,1,1,,,
,"ECOL","6561","RAD PROT & SAFETY",,"65094","SEAMAN",,0,0,,,
,"ECOL","6562","INTRO RADIOECOLOGY",,"15634","SEAMAN",,0,1,,,
,"ECOL","7000","MASTER'S RESEARCH",,"05107","PARK",,5,0,,,
,"ECOL","7000","MASTER'S RESEARCH",,"05110","JORDAN",,5,0,,,
,"ECOL","7000","MASTER'S RESEARCH",,"05115","ANDREWS",,5,1,,,
,"ECOL","7000","MASTER'S RESEARCH",,"05124","FOWLER",,5,1,,,
,"ECOL","7000","MASTER'S RESEARCH",,"15116","ALTIZER",,5,1,,,
,"ECOL","7000","MASTER'S RESEARCH",,"25108","ROSEMOND",,5,1,,,
,"ECOL","7000","MASTER'S RESEARCH",,"25111","BYERS",,5,0,,,
,"ECOL","7000","MASTER'S RESEARCH",,"25125","COVICH",,5,3,,,
,"ECOL","7000","MASTER'S RESEARCH",,"35117","DRAKE",,5,0,,,
,"ECOL","7000","MASTER'S RESEARCH",,"35120","SHEFFERSON",,5,0,,,
,"ECOL","7000","MASTER'S RESEARCH",,"45109","CARROLL",,5,4,,,
,"ECOL","7000","MASTER'S RESEARCH",,"45112","WURZBURGER",,5,0,,,
,"ECOL","7000","MASTER'S RESEARCH",,"45126","EZENWA",,5,0,,,
,"ECOL","7000","MASTER'S RESEARCH",,"55104","FITT",,5,0,,,
,"ECOL","7000","MASTER'S RESEARCH",,"55118","MOHAN",,5,1,,,
,"ECOL","7000","MASTER'S RESEARCH",,"55121","PORTER",,5,0,,,
,"ECOL","7000","MASTER'S RESEARCH",,"65113","HENDRIX",,5,0,,,
,"ECOL","7000","MASTER'S RESEARCH",,"65127","PRINGLE",,5,1,,,
,"ECOL","7000","MASTER'S RESEARCH",,"66312","RHODES",,1,1,,,
,"ECOL","7000","MASTER'S RESEARCH",,"75119","LANCE",,5,1,,,
,"ECOL","7000","MASTER'S RESEARCH",,"75122","BARRETT",,5,0,,,
,"ECOL","7000","MASTER'S RESEARCH",,"78649","LANCE",,1,0,,,
,"ECOL","7000","MASTER'S RESEARCH",,"85114","FREEMAN",,5,1,,,
,"ECOL","7000","MASTER'S RESEARCH",,"95123","KIRKMAN",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"05129","ROSEMOND",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"05132","BYERS",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"05138","DRAKE",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"05141","SHEFFERSON",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"05146","COVICH",,5,2,,,
,"ECOL","7300","MASTER'S THESIS",,"06314","RHODES",,1,1,,,
,"ECOL","7300","MASTER'S THESIS",,"15133","WURZBURGER",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"15147","EZENWA",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"25139","MOHAN",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"25142","PORTER",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"35134","HENDRIX",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"45143","BARRETT",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"55135","FREEMAN",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"55149","PRINGLE",,5,2,,,
,"ECOL","7300","MASTER'S THESIS",,"65130","CARROLL",,5,4,,,
,"ECOL","7300","MASTER'S THESIS",,"65144","KIRKMAN",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"75136","ANDREWS",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"85128","PARK",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"85131","JORDAN",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"85145","FOWLER",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"95106","FITT",,5,0,,,
,"ECOL","7300","MASTER'S THESIS",,"95137","ALTIZER",,5,1,,,
,"ECOL","7300","MASTER'S THESIS",,"95140","LANCE",,5,0,,,
,"ECOL","8050","LAB GROUP MEETING",,"17061","LANCE",,5,2,,,
,"ECOL","8050","LAB GROUP MEETING",,"86408","LIPP",,5,1,,,
,"ECOL","8111L","ICON INTERN",,"07892","BROSIUS",,0,0,,,
,"ECOL","8990","PROBLEMS IN ECOLOGY",,"66259","JORDAN",,5,0,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"05155","DRAKE",,5,2,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"05163","GOWATY",,5,1,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"05172","GOLLADAY",,5,0,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"05180","TRAPNELL",,5,0,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"05205","BALLANTYNE I",,5,2,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"05213","MADDEN",,5,0,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"15164","ROSEMOND",,5,2,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"15200","HENDRIX",,5,2,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"35151","MAERZ",,5,0,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"35179","SHEFFERSON",,5,1,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"35196","JORDAN",,5,0,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"35201","LANCE",,5,1,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"45188","FREEMAN",,5,0,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"55183","PARK",,5,1,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"55197","PORTER",,5,0,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"55216","GLENN",,5,0,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"65158","BUHLMANN",,5,0,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"65175","MOHAN",,5,3,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"65189","COVICH",,5,2,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"65192","EZENWA",,5,4,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"65208","ALTIZER",,5,3,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"75167","ANDREWS",,5,0,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"75184","BARRETT",,5,0,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"85159","CALLAHAM",,5,0,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"85162","GOWATY",,5,0,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"85176","BYERS",,5,4,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"85193","FOWLER",,5,1,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"85209","GOLLADAY",,5,0,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"85212","KUNDELL",,5,0,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"88658","CALLAHAM",,1,1,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"95154","WURZBURGER",,5,2,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"95168","PRINGLE",,5,2,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"95171","CARROLL",,5,2,,,
,"ECOL","9000","DOCTORAL RESEARCH",,"95204","RHODES",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"05169","PRINGLE",,5,1,,,
,"ECOL","9300","DOCT DISSERTATION",,"05177","BYERS",,5,1,,,
,"ECOL","9300","DOCT DISSERTATION",,"05186","FITT",,5,1,,,
,"ECOL","9300","DOCT DISSERTATION",,"05194","FOWLER",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"15178","SHEFFERSON",,5,1,,,
,"ECOL","9300","DOCT DISSERTATION",,"15181","TRAPNELL",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"15195","JORDAN",,5,1,,,
,"ECOL","9300","DOCT DISSERTATION",,"15214","MADDEN",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"25156","DRAKE",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"25173","GOLLADAY",,5,1,,,
,"ECOL","9300","DOCT DISSERTATION",,"25187","FREEMAN",,5,1,,,
,"ECOL","9300","DOCT DISSERTATION",,"25190","COVICH",,5,1,,,
,"ECOL","9300","DOCT DISSERTATION",,"25206","BALLANTYNE I",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"35165","ROSEMOND",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"35182","PARK",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"35215","GLENN",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"45157","BUHLMANN",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"45160","CALLAHAM",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"45174","MOHAN",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"45191","EZENWA",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"45207","ALTIZER",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"45210","GOLLADAY",,5,1,,,
,"ECOL","9300","DOCT DISSERTATION",,"55152","MAERZ",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"55166","ANDREWS",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"55202","LANCE",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"65161","GOWATY",,5,1,,,
,"ECOL","9300","DOCT DISSERTATION",,"65211","KUNDELL",,5,1,,,
,"ECOL","9300","DOCT DISSERTATION",,"75153","WURZBURGER",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"75170","CARROLL",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"75198","PORTER",,5,1,,,
,"ECOL","9300","DOCT DISSERTATION",,"75203","RHODES",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"95185","BARRETT",,5,0,,,
,"ECOL","9300","DOCT DISSERTATION",,"95199","HENDRIX",,5,0,,,
,"ECON","2105","PRIN OF MACROECON",,"53093","KELLY",,57,56,,,
,"ECON","2105E","PRIN OF MACROECON",,"44994","LASTRAPES",,40,37,,,
,"ECON","2106","PRIN OF MICROECON",,"73094","KOFOED",,56,56,,,
,"ECON","2106E","PRIN OF MICROECON",,"05101","CORNWELL",,40,38,,,
,"ECON","4010","INT MICROECON",,"93095","TRANDEL",,39,37,,,
,"ECON","4040","INT BUSINESS ENV",,"03096","CHATTERJEE",,30,17,,,
,"ECON","4800","INTERNSHIP",,"13107","KAMERSCHEN",,8,4,,,
,"ECON","4800","INTERNSHIP",,"17397","ZHANG",,6,1,,,
,"ECON","4800","INTERNSHIP",,"18307","CORNWELL",,6,1,,,
,"ECON","4800","INTERNSHIP",,"36834","RUDBECK",,6,1,,,
,"ECON","4800","INTERNSHIP",,"37109","MCCLAIN",,6,2,,,
,"ECON","4800","INTERNSHIP",,"66343","GARIN",,6,1,,,
,"ECON","4800","INTERNSHIP",,"78618","KAMERSCHEN",,1,1,,,
,"ECON","5900","SENIOR THESIS",,"95381","KINMAN",,16,14,,,
,"ECON","5900H","SENIOR THESIS",,"17500","KINMAN",,2,0,,,
,"ECON","5960H","TUTORIAL HONORS",,"68612","WILLIAMS",,1,1,,,
,"ECON","5960H","TUTORIAL HONORS",,"98152","CORNWELL",,1,1,,,
,"ECON","5990","ECON TUTORIAL",,"08119","AGRAWAL",,2,2,,,
,"ECON","5990","ECON TUTORIAL",,"08492","TRANDEL",,1,1,,,
,"ECON","5990","ECON TUTORIAL",,"08659","RUDBECK",,1,1,,,
,"ECON","5990","ECON TUTORIAL",,"38423","LASTRAPES",,1,0,,,
,"ECON","5990","ECON TUTORIAL",,"48107","LASTRAPES",,1,1,,,
,"ECON","5990","ECON TUTORIAL",,"87848","SELGIN",,1,1,,,
,"ECON","7000","MASTER'S RESEARCH",,"13110","CHATTERJEE",,15,0,,,
,"ECON","7300","MASTER'S THESIS",,"03171","CHATTERJEE",,15,3,,,
,"ECON","9000","DOCTORAL RESEARCH",,"13172","CHATTERJEE",,15,2,,,
,"ECON","9300","DOCT DISSERTATION",,"33173","TURNER",,15,2,,,
,"EDAP","7000","MASTER'S RESEARCH",,"01395","DAYTON",,10,0,,,
,"EDAP","7000","MASTER'S RESEARCH",,"11387","DEBRAY-PELOT",,10,0,,,
,"EDAP","7000","MASTER'S RESEARCH",,"11390","PARISH",,10,0,,,
,"EDAP","7000","MASTER'S RESEARCH",,"31388","PETERS",,10,0,,,
,"EDAP","7000","MASTER'S RESEARCH",,"31391","SIELKE",,10,0,,,
,"EDAP","7000","MASTER'S RESEARCH",,"51389","SKIDMORE",,10,0,,,
,"EDAP","7000","MASTER'S RESEARCH",,"51392","WILLIAMS",,10,0,,,
,"EDAP","7000","MASTER'S RESEARCH",,"71393","WRAGA",,10,0,,,
,"EDAP","7000","MASTER'S RESEARCH",,"91394","ZEPEDA",,10,0,,,
,"EDAP","7005","GRAD STUDENT SEM",,"21396","DEMARRAIS",,10,0,,,
,"EDAP","7040E","SCHOOL LAW",,"44753","DAYTON",,25,12,,,
,"EDAP","7650","APPLIED PROJ EDAP",,"01400","DAYTON",,10,0,,,
,"EDAP","7650","APPLIED PROJ EDAP",,"01405","DEBRAY-PELOT",,10,0,,,
,"EDAP","7650","APPLIED PROJ EDAP",,"21401","PARISH",,10,0,,,
,"EDAP","7650","APPLIED PROJ EDAP",,"41397","PETERS",,10,0,,,
,"EDAP","7650","APPLIED PROJ EDAP",,"41402","SIELKE",,10,0,,,
,"EDAP","7650","APPLIED PROJ EDAP",,"61398","SKIDMORE",,10,0,,,
,"EDAP","7650","APPLIED PROJ EDAP",,"61403","WILLIAMS",,10,0,,,
,"EDAP","7650","APPLIED PROJ EDAP",,"81399","WRAGA",,10,0,,,
,"EDAP","7650","APPLIED PROJ EDAP",,"81404","ZEPEDA",,10,0,,,
,"EDAP","8000","SPEC PROB IN EDAP",,"11406","ZEPEDA",,20,17,,,
,"EDAP","9000","DOCTORAL RESEARCH",,"01414","DAYTON",,10,0,,,
,"EDAP","9000","DOCTORAL RESEARCH",,"21415","DEBRAY-PELOT",,10,0,,,
,"EDAP","9000","DOCTORAL RESEARCH",,"31407","PARISH",,10,0,,,
,"EDAP","9000","DOCTORAL RESEARCH",,"31410","PETERS",,10,2,,,
,"EDAP","9000","DOCTORAL RESEARCH",,"51408","SIELKE",,10,0,,,
,"EDAP","9000","DOCTORAL RESEARCH",,"51411","SKIDMORE",,10,0,,,
,"EDAP","9000","DOCTORAL RESEARCH",,"71409","WILLIAMS",,10,0,,,
,"EDAP","9000","DOCTORAL RESEARCH",,"71412","WRAGA",,10,1,,,
,"EDAP","9000","DOCTORAL RESEARCH",,"91413","ZEPEDA",,10,0,,,
,"EDAP","9005","DOC GRAD STU SEM",,"41416","DEMARRAIS",,20,6,,,
,"EDAP","9170E","SEM IN SCHOOL LAW",,"81418","DAYTON",,20,18,,,
,"EDAP","9300","DOCT DISSERTATION",,"01419","DAYTON",,10,5,,,
